"id","post","native_id","article_account_id"
"6616","As part of the increased safety measures, passengers will also be required to both agree to and wear a mask while on board.","1631175508","1"
"6617","The coordinator also echoed fears that the physical act of yelling could void the health benefits from wearing a mask.","1631226471","1"
"6618","Panelists and senators on the body's Health, Education, Labor and Pensions (HELP) Committee considered a broad range of issues including masks, Internet access, literacy and liability as the picture of what the 2020-2021 school year will look like remained murky.","1631226463","1"
"6619","""If we see extensive spread it's going to need additional accommodations for health and safety. If there's very little, there's more ... attention to the individual health than what's happening in the school,"" he said. ""We believe masks and other accommodations are going to be necessary all the time just to continue on that limited spread.""","1631226463","1"
"6620","Cassidy doubted Blomstedt, saying he didn't believe public health experts would recommend students wear masks even in areas with low coronavirus spread.","1631226463","1"
"6621","""We know that our teachers are covered for tort liability through state law. We're currently having ongoing conversations,"" she said. ""Certainly, we want to make sure there are enough protections that they are not so overfocused on some of  the 'whether or not little Johnny has his mask on' in a kindergarten classroom that they're able to really focus on teaching literacy and mathematics and supporting the whole child.""","1631226463","1"
"6622","Inside the 10,000 square-foot salon, both staffers and customers must wear face masks, receive temperature checks, and wash and sanitize hands upon entry. High-touch items like phones and eyeglasses will have to be wiped down, and handbags must be placed inside plastic bags to be allowed onto the salon floor.","1631300486","1"
"6623","“Some give me their own gloves and mask to make sure it has not been used somewhere else. I respect that, it’s OK,"" he told Bloomberg.","1631300486","1"
"6624","“There are nine of us,” Hurley explained. “I have my whole family here, including my mother, an aunt and a friend who has severe respiratory problems. I am completely paranoid that I won’t be able to keep them safe and I haven’t let anyone leave the house apart from me. I just nip out to local food stores and wear a mask and gloves. I’m terrified of bringing the virus back to my vulnerable guests.”","1631344791","1"
"6625","      Shoppers wear masks outside a Sneaker Box store in the Bronx borough of New York City, June 8, 2020. (Associated Press)","1631702295","1"
"6626","Recommended steps to limit the spread iof the virus nclude contract tracing, increased testing, mask usage and continued social distancing, Reuters reported.","1631702295","1"
"6627","As concerns about an expansion of the first wave of the coronavirus pandemic crop up, a new study notes that the ""universal adoption"" of face masks could help bring down the number of infections and prevent additional waves.","1632021489","1"
"6628","The research, conducted by the U.K.'s University of Cambridge and University of Greenwich, notes that lockdowns, while important to slowing the spread of COVID-19, are not enough to slow the transmission rate of SARS-CoV-2. Wearing face masks, even homemade ones, is paramount to stopping the spread.","1632021489","1"
"6629","“Our analyses support the immediate and universal adoption of face masks by the public,” said the study's lead author Dr. Richard Stutt, in a statement.","1632021489","1"
"6630","“If widespread face mask use by the public is combined with physical distancing and some lockdown, it may offer an acceptable way of managing the pandemic and reopening economic activity long before there is a working vaccine,"" Dr. Stutt added.","1632021489","1"
"6631","In the study, the researchers found that the reproduction rate (R-value) fell in all modeling scenarios where routine face mask wearing was adhered to by 50 percent or more of the population, lowering the R-value to less than 1.","1632021489","1"
"6632","""Viral spread reduced further as more people adopted masks when in public,"" the statement added. ""100 [percent] mask adoption combined with on/off lockdowns prevented any further disease resurgence for the 18 months required for a possible vaccine.""","1632021489","1"
"6633","The researchers looked at various types of face masks and concluded that homemade masks –­ those made from cotton T-shirts or dishcloths –­ were ""90 percent effective at preventing transmission.""","1632021489","1"
"6634","“There is a common perception that wearing a face mask means you consider others a danger,” said University of Greenwich professor and study co-author, John Colvin. “In fact, by wearing a mask you are primarily protecting others from yourself.”","1632021489","1"
"6635","“Cultural and even political issues may stop people wearing face masks, so the message needs to be clear: my mask protects you, your mask protects me,"" Colvin added.","1632021489","1"
"6636","The study comes nearly a month after a similar study was conducted that found the number of cases could be cut significantly if ""(near) universal masking"" is adopted.","1632021489","1"
"6637","Last week, the World Health Organization updated its guidance to recommend that governments around the world encourage the widespread use of fabric face masks while in public settings.","1632021489","1"
"6638","Initially, the WHO advised only those who are experiencing symptoms of COVID-19 or are caring for someone infected with the novel virus to wear a face mask. The WHO’s new recommendations also lag behind those from other top health agencies, such as the Centers for Disease Control and Prevention (CDC).","1632021489","1"
"6639","The assessment is part of the airline’s “Next-Level Care” initiative and will ask travelers to confirm they have not exhibited COVID symptoms in the past 72 hours and have not traveled with someone who is symptomatic. The flyer must also agree to bring and wear a mask while on their flight.","1632117072","1"
"6640","      Alaska also shared it will have masks for anyone who forgot one, and will start giving out sanitization wipes to passengers beginning in July.","1632117072","1"
"6641","Alaska also shared it will have masks for anyone who forgot one, and will start giving out sanitization wipes to passengers beginning in July.","1632117072","1"
"6642","This week, Dana Perino and Chris Stirewalt discuss what Chris calls the ‘profound shift’ in ‘American attitudes on race in racism’ in response to the events following the death of George Floyd. They also talk about congressional action from Capitol Hill following calls to 'defund the police,' and continued 2020 election topics including polling numbers and debate around online and mail-in voting. Plus, Chris is tasked with George H.W. Bush trivia. LISTEN AND SUSCRIBE HEREJOINT CHIEFS CHAIRMAN APOLOGIZES FOR MARCH WITH TRUMPWaPo: “The Pentagon’s top general apologized on Thursday for his appearing alongside President Trump in a photo opportunity near the White House after authorities forcibly removing peaceful protesters from the area, saying that it ‘was a mistake that I have learned from.’ Gen. Mark A. Milley, the chairman of the Joint Chiefs of Staff, made the remarks in a prerecorded graduation speech to students at the National Defense University. Milley advised the students that it is important to keep ‘a keen sense of situational awareness’ and acknowledged his failure to do so on June 1, as he walked from Lafayette Square in combat fatigues alongside the president, Defense Secretary Mark T. Esper and other senior advisers. ‘As many of you saw the results of the photograph of me in Lafayette Square last week, that sparked a national debate about the role of the military in civil society,’ Milley said.”Trump to resume rallies on friendly turf in Oklahoma - USA Today: “President Donald Trump said Wednesday he plans to headline his first political rallies of the COVID-19 era in five states in the weeks ahead, at least three of them key battlegrounds that could decide whether he remains in the White House. Revivals of his signature political events will begin in Oklahoma, Florida, Texas, Arizona and North Carolina, Trump said, previewing a new phase in a race in which he has fallen behind Democratic challenger Joe Biden in several states – the main reason the president is eager to get back on the road. ‘We're going to start our rallies back up now,’ Trump told reporters at the White House. ‘We've had a tremendous run at rallies. ... It's been an amazing thing to behold.’ Trump plans to return to the stage on June 19 – a week from Friday – at a ‘beautiful new venue’ in Tulsa, Oklahoma, a state that is considered very friendly to him.”Courts controversy with Juneteenth date - AP: “The rally will take place on Juneteenth, the commemoration of the ending of slavery in the United States. Tulsa has its own troubling history on race. Its once-thriving African American business community was decimated in 1921, when a racist white mob killed hundreds of black residents. Black residents attempted to rebuild in the decades that followed, only to see their work erased during urban renewal of the 1960s.”Gets back on the campaign cash hustle - AP: “President Donald Trump is resuming in-person fundraising events after a three-month hiatus as his campaign works to maintain a cash advantage over Democrat Joe Biden that it believes is vital to victory in November. Trump is traveling to Dallas on Thursday to raise more than $10 million for his campaign and the Republican Party, according to a GOP official who spoke on condition of anonymity to discuss the plan. He’ll hold another event Saturday at his private golf course in New Jersey. The moves come at a critical moment in the campaign. Trump’s reelection plans have been rocked by the coronavirus pandemic, a severe economic recession and weeks of nationwide protests over racial injustice. That’s added to a sense of urgency to build on the more than $250 million Trump already has in the bank to overcome stiff headwinds.”Inhoffe looks to claw back commission on removing Confederate names - Roll Call: “Oklahoma Republican James M. Inhofe, chairman of the Senate Armed Services Committee, said Thursday he will try to dilute his panel's newly minted proposal requiring the Defense Department to rename bases and other assets named after Confederates. The committee approved a fiscal 2021 defense authorization bill, or NDAA, on Wednesday evening. The measure includes an amendment by Elizabeth Warren, D-Mass., that would establish a commission that would make recommendations on how, not whether, to change the names of bases, ships and more. The commission would have up to three years to work. The committee adopted the amendment by voice vote during it's closed-door deliberations. But Inhofe told reporters he does not agree with the provision, and he indicated precisely how he might try to weaken it, either on the Senate floor or in conference.”Lawmaker wondered if COVID rates for ‘colored’ Ohioans due to bad hygiene - The Columbus Dispatch: “During a hearing Tuesday on whether to declare racism a public health crisis in Ohio, a GOP state senator referred to ‘the colored population’ and questioned whether they get COVID-19 more often because they do not wash their hands as much. During a discussion with Angela Dawson, executive director of the Ohio Commission on Minority Health, Sen. Steve Huffman, a doctor from Tipp City north of Dayton, said, ‘I understand that African Americans have a higher incidence of prior conditions and that makes them more susceptible to COVID, but does not make them more susceptible just to get COVID.’ ‘We know it’s twice as often, correct? Could it just be that African Americans – the colored population — do not wash their hands as well as other groups? Or wear a mask? Or do not socially distance themselves? Could that just be maybe the explanation of why there’s a higher incidence?’”Henninger: ‘The media’s self-censors’ - WSJ: “In the past week, the editorial page editor of the New York Times, the editor of the Philadelphia Inquirer and the editors of Bon Appétit magazine and the young women’s website Refinery 29 have been forced out by the staff and owners of their publications for offenses regarded as at odds with the beliefs of the current protests. It is impossible not to recognize the irony of these events. The silencers aren’t campus protesters but professional journalists, a class of American workers who for nearly 250 years have had a constitutionally protected and court-enforced ability to say just about anything they want. Historically, people have been attracted to American journalism because it was the freest imaginable place to work for determined, often quirky individualists. Suddenly, it looks like the opposite of that.”ANOTHER 1.5 MILLION LAID OFF WaPo: “Another 1.5 million people applied for unemployment insurance for the first time last week, adding to the tens of millions of people who have applied for the insurance since the pandemic began and continuing a months-long drop in the number of initial claims. The numbers remain at historically high levels. The number gig and formerly self-employed workers that applied for the supplemental insurance that is newly available for them went up to 705,000, from 620,000 the week before, under the expanded federal program that grants them benefits. More than 40 million people have applied for unemployment benefits during the pandemic, a sky-high toll that paints a picture of the economic devastation that the coronavirus and the shutdowns that have helped contain it have left in their wake. The numbers add to the complicated economic outlook that the United States faces as it works to reopen for business while containing further spread of the virus at the same time.”Fed warns of years-long struggle - NYT: “The head of the Federal Reserve on Wednesday offered a grim assessment of how quickly the U.S. economy will recover from its pandemic-induced recession, suggesting that millions of people could remain out of work for an extended period as central bank officials estimated unemployment will be at 9.3 percent by the end of 2020. The Fed chair, Jerome H. Powell, said the labor market might have ‘hit bottom’ after recording a 14.7 percent unemployment rate in April, but made clear that it was too soon to know for certain. ‘This is the biggest economic shock, in the U.S. and the world, really, in living memory,’ Mr. Powell said… The sober projections, the Fed’s first estimates of 2020, depicted a very different economic path from the quick ‘V-shaped recovery’ that President Trump has suggested is underway as he pushes states to reopen and remove the stay-at-home orders that have contributed to bringing business activity to a halt.”Virus surge continues - NPR: “The U.S. has reached another dire landmark in its fight against COVID-19, surpassing 2 million confirmed cases on Wednesday. New coronavirus infections are rising in at least 20 states, even as restrictions on daily life continue to ease across the country. As of Thursday morning, more than 112,000 people have died from COVID-19 in the U.S. — the most fatalities reported by any nation, according to a tracker from Johns Hopkins University. And most experts believe those numbers underestimate the true toll. The latest data also reflects the difficulty of quashing the coronavirus. While some early hot spots such as New York state have seen a sustained drop in new cases, COVID-19 hospitalizations have swelled recently in places like Texas, Arizona, Arkansas and California. Texas set new records for COVID-19 hospitalizations on three consecutive days this week, with a total of 2,153 hospitalized patients on Wednesday. The state was among the first to start the reopening process…”Bob Greene: ‘Requiem for the Printing Press’ - WSJ: “This week the Miami Herald announced that it is officially moving out of its offices. Because of Covid-19, its reporters and editors have been working from home, and without a newsroom they’ll do that until at least the end of the year. … The loss has a powerful, bittersweet symbolism. As Brent Batten of Florida’s Naples Daily News, whose presses have been silenced and printing operations sent to Sarasota, about 100 miles away, put it: ‘We’re an office building attached to the most amazing piece of machinery any of us are ever likely to behold. Without it, we may as well be in a strip mall.’ It’s probably more important to keep a newspaper alive than to fret abou","1632279361","1"
"6643","The tweet contained a photo of Carrabba in a hospital bed wearing a face mask with his eyes closed.","1632547230","1"
"6644","As people adapt to the new reality of coronavirus, the mask has become a place for innovation.","1632559633","1"
"6645","At Mission Hospital in south Orange County, California, hearing-impaired physical therapist Susan Adams said she became concerned that masking requirements might put her out of a job if she could no longer read lips.","1632559633","1"
"6646","Darrow has made more than 120 custom masks with help from donors, according to a local news outlet, with the masks being distributed to patients and colleagues.","1632559633","1"
"6647","As Fox News previously reported, researchers have said lockdown measures were insufficient to prevent the further spread of the virus – and were advocating for the “universal adoption of facemasks by the public” as a way to safely reopen countries before a vaccine becomes available.","1632559633","1"
"6648","While visiting the park, you should be prepared with a mask and hand sanitizer or cleaning wipes (which, again, you will need to carry out with you, as bathroom facilities to wash your hands may be closed).","1632795157","1"
"6649","Though the NPS has not made mention of facial coverings being mandatory, its website does advise guests to “be prepared to cover your nose and mouth if you are near others.” If the park is particularly busy — as some have been upon reopening, guests should follow proper sanitary protocols like wearing a mask and maintaining distance.","1632795157","1"
"6650","And unlike Trump – who ignores guidance from his own Centers for Disease Control and Prevention and acts as if he is above the law and all rules that apply to others – Biden has worn a mask to protect those around him and himself from the coronavirus.","1632843878","1"
"6651","      Guests wearing masks stroll through SeaWorld as it reopened with new safety measures in place Thursday, June 11, 2020, in Orlando, Fla. The park had been closed since mid-March to stop the spread of the new coronavirus. (Associated Press)","1632843877","1"
"6652","Health officials also fear the nationwide protests that saw thousands of people within close contact of each other could contribute to the spread of COVID-19 -- even if they're wearing masks.","1632843877","1"
"6653","""Masks can help, but it's masks plus physical separation,"" Dr. Anthony Fauci said in an interview on ""Good Morning America"" Wednesday. ""And when you get congregations like we saw with the demonstrations ... that's taking a risk.""","1632843877","1"
"6654","Amid the sudden rise in cases, recommended steps to limit the spread of the virus include contact tracing, increased testing, mask usage, and continued social distancing, Reuters reported.","1632843877","1"
"6655","Among many violations cited, the group points out de Blasio ignoring social distancing and the 10-person limit when he didn't wear a face mask on June 4 while attending and addressing a mass political gathering at New York City's Cadman Plaza. Days later, in Williamsburg, Hasidic Jewish children were kicked out of a park by a police officer enforcing Cuomo and de Blasio's 10-person limit on ""non-essential gatherings.""","1633002908","1"
"6656","San Antonio Spurs’ Lonnie Walker IV cut off his signature long locks on Thursday, revealing that his hair had been a “mask” to help him cope with the sexual abuse he suffered as a young child.","1633029046","1"
"6657","He continued: “Me cutting my hair was more than a cut. My hair was a mask of me hiding the insecurities that I felt the world wasn’t ready for.”","1633029046","1"
"6658","All citizens “should still wear a mask, try to have physical distancing [from others], washing hands as often as you can, and avoid congregation in large numbers,” he continued, reiterating the best health practices experts have been stressing for months. “Even though everyone wants to approach normality and get things back to normal, it doesn't mean all bets are off. So that's why we say be careful and be prudent.""","1633054859","1"
"6659","The player’s decision came after Liberty President Jerry Falwell Jr. apologized for a tweet, saying he was “adamantly opposed” to Virginia Gov. Ralph Northam’s mask mandate to stop the coronavirus “until I decided to design my own.”","1633163520","1"
"6660","Putin observed the hoisting of the national flag at a memorial park in western Moscow and then took part in an award ceremony. He wasn't wearing a mask, and neither did most of those whose hands he shook after presenting them with Hero of Russia medals.","1633211369","1"
"6661","Most regions have lifted their lockdowns, and Moscow, which accounted for nearly half of all infections, also ended restrictions earlier this week. Health officials, however, have advised people to continue wearing medical masks, and in some regions, including Moscow, they are mandatory in public places.","1633211369","1"
"6662","Friday Follies: As the nation starts to emerge from lockdown, Americans are coming up with creative ways to eat and drink while wearing masks.","1633374237","1"
"6663","A Swiss team has spent the past two years developing a transparent, breathable material that it hopes will replace traditional face masks. ","1633374237","1"
"6664","With the spread of the coronavirus, face masks have become a staple in everyday life as countries attempt to reopen and maintain some sense of normalcy. Some have adopted the masks and tried to integrate them more into daily life, such as with the launch of the “trikini” for summer that includes customized face masks with bathing suits. ","1633374237","1"
"6665","However, most people find it difficult to adjust to the new normal they find themselves in, including constantly covering their face. A new type of face mask might make that change a bit easier.","1633374237","1"
"6666","Klaus Schönenberger assisted with the 2015 Ebola outbreak in West Africa and saw both the benefits and limitations that medical face masks posed. Most concerning was the lack of facial interaction, which can be crucial with assisting hearing-impaired patients.","1633374237","1"
"6667","Schönenberger started to develop the HelloMask with the EssentialTech Center and Empa, a Swiss federal materials-science center. Thierry Pelet, formerly a project manager at the Ecole Polytechnique Fédérale de Lausanne School of Life Science, approached Schönenberger to help develop the mask.","1633374237","1"
"6668","The aim was to create a mask that was transparent but still filtered at a medical-grade level. Unlike current, similar products that aim to provide transparent face-protection but are bulky and cumbersome, the HelloMask would be similar in design and function to the current green, blue and white medical masks.","1633374237","1"
"6669","“Looking online you can find prototypes of masks that are partly transparent, but they’re just normal masks with some of the fabric replaced by clear plastic,” Pelet said in the written statement. The mask the group developed should function the way medical masks do, with pores in the material that are small enough to allow air to pass through while blocking out viruses and bacteria.","1633374237","1"
"6670","The HelloMask was initially funded by some dozen non-profit organizations, later earning a grant for funding. The masks will initially sell to hospitals and health care professionals, but the plan is to swiftly introduce the masks to the mass market, with aims to launch production as soon as early 2021.","1633374237","1"
"6671","""But, for example, yesterday, I had a lot of patients coming in with, they were actually having symptoms [like] shortness of breath, chest pain, body aches, fever ... So I do feel that we have an uptick. And I think a lot of it has to do with the fact that, you know, we've had the protests recently and sadly, some patients are noncompliant. They don't always wear their mask and practice social distancing, as they should be.""","1633391848","1"
"6672","""So it's definitely still here, even though overall the number of deaths has declined, the number of hospitalizations has declined. It's still here. And we have to be very vigilant and continuing to adhere to the CDC guidelines because it's very simple. Wear your mask. Wash your hands. Practice social distancing.""","1633391848","1"
"6673","A Pennsylvania Boston Market employee called the police on a customer's 10-year-old autistic child on Wednesday, because he wasn't wearing a coronavirus face mask.","1633509862","1"
"6674","Newsman said she went to pick up dinner for her family, when her car broke down. She said she donned a mask but, because of the hot weather, allowed her son to go without one.","1633509862","1"
"6675","Mysore adds that social-distancing, mask-wearing and hand-washing recommendations still apply, along with strictly limiting in-person interactions with anyone outside your household. “You still need to practice the same kinds of precautions that you would be doing otherwise,” she says.","1633690185","1"
"6676","Later he tweeted a warning in response to a video of throngs of New Yorkers reveling in the streets with few wearing masks or social distancing: “Don’t make me come down there,”","1633980467","1"
"6677","“To the protesters. I say wear a mask. It is the law,” he said.","1633980467","1"
"6678","Health officials recommend staying home when possible as people infected with COVID-19 may show minor or no symptoms. When people do need to go out, the CDC recommends practicing social distancing, wearing a mask and frequently washing hands and sanitizing surfaces.","1634178787","1"
"6679","As for experts telling you that there was no proof masks help you reduce transmission? That claim, on its face (no pun), makes little sense.","1634198912","1"
"6680","Well, the experts operated on a sufficiently plausible belief that if you or I were wearing a mask it would mean fewer masks for nurses or caregivers.","1634198912","1"
"6681","I accepted that lie completely. They also said that we – the United Republic of Morons – wouldn’t know how to use a mask effectively. Which is hilarious: given that even a dolt like me can operate a car and an electric toothbrush.","1634198912","1"
"6682","We know masks reduce transmission. After all, you cover your mouth with your arm (not the hand!) when you cough or sneeze. Any obstacle, even one with a high fallibility rate of prevention, creates some friction between your action (a cough) and a consequence (droplets ending up on your friend).","1634198912","1"
"6683","Even a crappy fence is better than no fence (a burglar loses time and effort navigating that fence). It's the same thing with masks and viruses.","1634198912","1"
"6684","Doctors and nurses don't wear masks because it's Halloween. Barriers work.","1634198912","1"
"6685","Problem was, no one could get masks in mass quantities. We don't need millions, we really need billions.","1634198912","1"
"6686","Now we realize that masks were needed, and could have cut viral transmission.","1634198912","1"
"6687","If the experts had leveled with us, and said, “You know what, we don’t have enough masks for you guys; We need them for health workers. Meanwhile, try making one of your own, something reusable. There are YouTube videos that show you how to make one yourself.”","1634198912","1"
"6688","Remember how the beeping noise in your car was there to remind you to strap yourself in? We could probably use the same idea when it comes to washing our hands, touching faces, tossing our dirty masks. I also see doorknobs disappearing, replaced with doors that require no hand involvement at all.","1634198912","1"
"6689","It is vital that when states reopen their economies, they do so with the smart and health-conscious strategies such as masks, gloves, disinfectants, social distancing, screening, etc. This is critical not only to minimize the chances of people getting ill but also to avoid a recurrence of the virus.","1634227860","1"
"6690","- Texas Gov. Greg Abbott: 'No one should forfeit their liberty and be sent to jail for not wearing a mask'","1634241372","1"
"6691","California to get $247M refund as mask shipment in 'murky' Newsom deal faces delay.","1634241372","1"
"6692","A man wearing a protective face mask walks past a Chinese national flag on a street in Hong Kong. (AP Photo/Vincent Yu)","1634266067","1"
"6693","The university is working on plans to provide COVID-19 testing, social distancing guidelines, face mask requirements, and extensive cleaning, as well as protocols for contact tracing, isolation and quarantining, according to Notre Dame News.","1648067924","1"
"6694","“The flight attendants did not move her until the 4th complaint, when the woman grabbed his penis & ripped off his protective face mask,” Tesfatsion wrote in one tweet.","1648229615","1"
"6695","In the FDA’s rush to respond to the pandemic, regulatory holes have appeared in the agency’s emergency-use authorization program. The Journal’s findings highlight flaws in the FDA’s medical-device database, where a listing is commonly cited by sellers of protective masks as proof of legitimacy.","1651379507","1"
"6696","The FDA in May withdrew permission for dozens of manufacturers in China to export N95-style masks to the U.S., reversing emergency approvals the agency had granted the month before.","1651379507","1"
"6697","The FDA, after registering King Year Printing and Packaging Co. Ltd to export N95 masks to the U.S., filed a criminal complaint against the company.","1651379507","1"
"6698","Prosecutors alleged the manufacturer, King Year Printing and Packaging Co. Ltd., exported substandard masks to the U.S. that were falsely branded as N95 respirators, potentially putting U.S. medical professionals at risk from the virus. King Year declined to comment to a Journal reporter and hasn’t responded to the legal complaint.","1651379507","1"
"6699","Nearly 10,000 masks and respirator models were registered with the FDA in March through May, most of them foreign-made. For about 16% of them, the medical-device companies listed CCTC as their U.S. agent, according to the Journal analysis. ProPublica earlier reported that CCTC was named as U.S. agent for a large number of devices registered with the FDA this year.","1651379507","1"
"6700","Shenzhen CCT Testing advertises that it tests products and helps Chinese companies obtain FDA certification. The company charges 5,000 yuan (about $700) to serve as FDA agent—using its U.S. contact information—and file U.S. paperwork for the most basic type of mask registration, on top of the FDA’s annual registration cost of roughly $5,000, he said.","1651379507","1"
"6701","FILE - This May 7, 2020, file photo shows a man wearing a mask while walking under a Now Hiring sign at a CVS Pharmacy during the coronavirus outbreak in San Francisco. (AP Photo/Jeff Chiu, File) (Associated Press)","1651622764","1"
"6702","      Karl Manke, 77, left, wears a mask while cutting hair on Tuesday at Karl Manke's Barber and Beauty Shop in Owosso, Mich. Manke re-opened his doors on Monday in defiance of Gov. Gretchen Whitmer's executive order mandating salons, barbershops and other businesses to stay closed. (Jake May/The Flint Journal via AP)","1652490253","1"
"6703","A survey in April from the Service Employees International Union reported that 92 percent of McDonald's employees polled said that they had no masks or limited access to them; 46 percent reported gloves were seldom available; and 41 percent said there was not enough hand sanitizer.","1652656637","1"
"6704","Previous pictures reportedly showed one suspect wearing black clothing and a facial covering, while the other -- who turned out to reportedly be White -- went without a mask and wore a black top with a purple shirt wrapped around her waist.","1653205139","1"
"6705","Some protesters spit at officers -- despite mandates to wear a mask in public and practice social distancing in the city hit hardest by the coronavirus pandemic.","1653384279","1"
"6706","In one video, a police officer holding a camcorder repeatedly told protesters to “back up” as other officers made an arrest behind him and a swarm of masked, young people surrounded them.","1653384279","1"
"6707","Although most of the protesters and police officers could be seen wearing face masks, many in the crowd appeared to flout the city’s social-distancing guidelines amid the coronavirus pandemic.","1653384279","1"
"6708","WHO guidance: Healthy people should wear masks only when 'taking care of' coronavirus patients","1653464410","1"
"6709","The World Health Organization is recommending healthy people, including those who don't exhibit COVID-19 symptoms, wear masks only when taking care of someone infected with the contagion, a sharp contrast from the advice given by American public health officials who recommend everyone wear a mask in public.","1653464410","1"
"6710","""If you do not have any repository symptoms such as fever, cough or runny nose, you do not need to wear a mask,"" Dr. April Baller, a public health specialist for the WHO, said in a video on the world health body's website posted in March. ""Masks should only be used by health care workers, caretakers or by people who are sick with symptoms of fever and cough.""","1653464410","1"
"6711","The recommendation has not changed and differs from the Centers for Disease Control and Prevention (CDC), which urges individuals to wear a mask or face-covering in public settings, regardless of infection or not, to limit the spread of the virus. Click here for more.","1653464410","1"
"6712","Chanting ""End the shut down now,"" the crowd stood in close proximity to each other without face masks on Boston's Beacon Street in what some said was an effort to protect their livelihood.","1653515310","1"
"6713","Baker's order and the closure of nonessential businesses remain in effect until May 18. Massachusetts has taken aggressive steps to curtail the spread of COVID-19. Beginning Wednesday, those caught violating social distancing practices in public or not wearing a face mask can face up to $300 in fines.","1653515310","1"
"6714","“We should be able to decide whether or not we want to work, social distance, or wear a mask,” an unidentified 61-year-old man told the Globe. “I think people are going to get hooked on government pay — it is government overreach.”","1653515310","1"
"6715","“We strongly encourage anybody who is out in the protests to wear a mask, practice proper hand hygiene and to the extent possible, socially distance, though we know that’s not always going to be feasible,” Dr. Long said, according to the paper.","1653740120","1"
"6716","Health experts fear that silent carriers of the virus could unwittingly infect others at protests where people are packed cheek to jowl, many without masks, many chanting, singing or shouting. The virus is dispersed by microscopic droplets in the air when people cough, sneeze, sing or talk.","1653740120","1"
"6717","A NYPD officer wears a mask to protect against coronavirus, stands watch as May Day protestors gather outside the offices of New York Gov. Andrew Cuomo, Friday, May 1, 2020, in the Manhattan borough of New York. (AP Photo/John Minchillo)","1653799382","1"
"6718","Some gathered outside wore masks, but many did not and stood close together. Police officers wore masks as they lined the street, directed traffic and hemmed protesters in on a sidewalk.","1653799382","1"
"6719","“More people are going back to work. So, businesses have to figure out how they're going to separate people so they can take their mask off,” DGC Capital’s Vice President Giancarlo Lanzano told FOX Business.","1658799692","1"
"6720","Delaney Thayer wears a face mask as she serves diners Jennifer Allen, left, and Julie Steacy at Centro Cocina Mexicana restaurant in Sacramento, Calif., Friday, as part of Sacramento County's extended Stage 2 reopening plan. (AP Photo/Rich Pedroncell","1658818343","1"
"6721","Be sure staffers are upholding CDC guidelines for health and safety. Are servers wearing masks? Are tables free of shared items like salt and pepper shakers?  Are there paper menus and tables separated at least 6 feet apart? All of these measures are things to consider.","1658818343","1"
"6722","“Without proper facial protection, health care workers are at a higher risk of contracting the virus, which could place substantial strain on the health care workforce in the months ahead,” said Dr. Miko Enomoto, an associate professor of anesthesiology and perioperative medicine at OHSU School of Medicine. “The full-face shields help protect health care workers’ faces and also help to prolong the length we can safely use a surgical or N95 mask.”","1658834172","1"
"6723","Hospitals around the country have noted a shortage of face masks, face shields and other protective gear as the coronavirus pandemic has worsened. ","1658834172","1"
"6724","Nike is one of several companies to either shift production and source necessary equipment to aid relief efforts. Tech giant Apple has sourced 20 million face masks, while L.L. Bean has converted material normally used in dog bed liners to produce face masks.","1658834172","1"
"6725","Last month, the New York State Nurses Association (NYSNA) sued the New York Department of Health, Montefiore Medical Center and the parent company of the Westchester Medical Center, saying the hospitals were ignoring requirements that healthcare workers each receive an N95 respirator mask daily, and that the health department was not enforcing it.","1658838098","1"
"6726","N95 PPE protective mask resting on blue medical scrubs (iStock)","1658838098","1"
"6727","Under Armour revealed its new reusable and water-resistant “Sportsmask” on Thursday for athletes who are looking to work out safely while the coronavirus is still an issue around the globe.","1658877795","1"
"6728","FOX Business reached out to Under Armour for comment on the release of its UA Sportsmask but did not immediately hear back at the time of publication.","1658877795","1"
"6729","“As soon as we finalized the design of our face mask for PPE, we dove straight into the innovation process of optimizing a mask for performance,"" Kyle Blakely, Under Armour’s VP of Materials Innovation, said in a statement. ""We knew our athletes would need us to come through quickly with a solve to aid their return to training, one that would put health and safety first and adhere to current CDC guidelines.”","1658877795","1"
"6730","“Experience told us that fabric and performance had to be our first focus, so we set out to find a fabric combination that created structure to ensure the mask would stand off the face and offer maximum breathability,” he added. “We applied learnings in fit, feel, and ease and speed of manufacturing from the face mask we created for PPE purposes.”","1658877795","1"
"6731","""Much of this comes down to what you do to protect yourself,"" he explained. ""Government has done everything it could. Society has done everything it could. Now it's up to you. Are you wearing the mask? Are you doing the hand sanitizer... Are you staying away from older people?""","1658899285","1"
"6732","Costco members who wish to shop in-store have been required to wear a face mask or cover since early May. The only exceptions are for children under the age of two or people who have a medical condition that prohibits them from covering their faces.","1659037116","1"
"6733","People wear masks as they wait in line at Costco April 4, 2020, in Salt Lake City. (AP Photo/Rick Bowmer)","1659037116","1"
"6734","CITRUS PARK, Fla. — Are you a cool cat or kitten? There's now a coronavirus mask out there for you.","1659085977","1"
"6735","The Tampa Bay Times reports that Big Cat Rescue founder Carole Baskin, prominently featured in Netflix's ""Tiger King: Murder, Mayhem and Madness,"" started selling face masks with her oft-quoted catchphrase Saturday.","1659085977","1"
"6736","The dual-layered tie masks feature the words ""Hey, all you cool cats and kittens"" above a whiskered feline smile. Viewers of the popular docu-series know that's Baskin's catchphrase.","1659085977","1"
