,ba_m,cognitive_translate,cognitive_exponent,repetition,run,pearson,euclidean,mape
356,3,0,2,1,27,-0.06011907392433693,199.54310523161078,0.28326580883990676
357,3,0,2,1,28,0.031045487094433374,218.2545411753837,0.3085853289765446
358,3,0,2,1,29,-0.14485337811931082,223.43199312735487,0.3208629310487357
359,3,0,2,2,0,-0.06217911081288899,219.68745243729697,0.30633918065533516
360,3,0,2,2,1,0.04824754591581487,199.99666479862063,0.2840039123118204
361,3,0,2,2,2,-0.0724575762467397,211.15673219339965,0.30246364615561405
362,3,0,2,2,3,-0.08963389860488769,231.11199439429387,0.3212514993801346
363,3,0,2,2,4,-0.10754162116497869,218.94645809250463,0.30226437721174626
364,3,0,2,2,5,-0.2850117839272111,235.20001979960327,0.3276869453850583
365,3,0,2,2,6,-0.15606175798757146,236.86840525155003,0.3420934532192356
366,3,0,2,2,7,-0.04818493658822214,220.6308332784124,0.3185831861037546
367,3,0,2,2,8,-0.1567644855417882,230.91100189211042,0.3240202714989943
368,3,0,2,2,9,-0.28820587765206107,237.4304944913996,0.33382642323645645
369,3,0,2,2,10,-0.0994819521923556,221.73093816016834,0.3144936694443739
370,3,0,2,2,11,-0.2297953631031039,253.04915185323657,0.3611027952121277
371,3,0,2,2,12,-0.2902700091624476,265.4738862240077,0.3827034326809196
372,3,0,2,2,13,-0.048362329902756934,220.37204715549794,0.30947082003143667
373,3,0,2,2,14,-0.009759696449232256,209.88385521942982,0.30041419530132213
374,3,0,2,2,15,-0.23199932023782055,244.50979164724345,0.35338156327928516
375,3,0,2,2,16,-0.059949576268877175,221.45433972278366,0.29481844104602833
376,3,0,2,2,17,-0.0767767089008213,208.93684940957132,0.3024546185192852
377,3,0,2,2,18,-0.13562358193799046,199.50246289331116,0.28157368734414967
378,3,0,2,2,19,-0.18393320721099715,235.40926509707882,0.33119852658923676
379,3,0,2,2,20,-0.21156696759297897,238.75902651019683,0.3406254409169069
380,3,0,2,2,21,-0.3315052440325342,241.01708965655496,0.33738437330829907
381,3,0,2,2,22,-0.0019216128864950471,215.02100308177788,0.3140349406204304
382,3,0,2,2,23,-0.26816556057098745,217.31557258197662,0.30765543355267677
383,3,0,2,2,24,-0.1212991568424757,234.28254398032996,0.3411404890050844
384,3,0,2,2,25,-0.284614795474378,221.32701575489466,0.315244670159101
385,3,0,2,2,26,-0.037847843958008914,214.8017191357301,0.304789179824599
386,3,0,2,2,27,-0.07336637787003364,232.0296998860318,0.3262757267849805
387,3,0,2,2,28,-0.3311631401467932,247.07091961980925,0.3478978845198215
388,3,0,2,2,29,-0.02871640910650482,234.43099111757502,0.3291559083443188
389,3,0,2,3,0,-0.15976110952607112,233.50887642587455,0.3276277024789528
390,3,0,2,3,1,-0.1838479149741307,208.511630473919,0.29080804712765557
391,3,0,2,3,2,-0.07682831103546817,222.69834296498016,0.31557050635984407
392,3,0,2,3,3,-0.20081095389122317,227.94523242315668,0.3262685695128097
393,3,0,2,3,4,-0.1095907370640938,212.9081838271749,0.30449187548906603
394,3,0,2,3,5,-0.07859564290607467,216.2752213823992,0.30296185016997823
395,3,0,2,3,6,-0.10021663487775007,219.7098413731056,0.3145319161066215
396,3,0,2,3,7,-0.25349785659607466,238.84267149752154,0.3423506231087992
397,3,0,2,3,8,-0.24611637356437555,242.73426358424277,0.3375345737077753
398,3,0,2,3,9,-0.11674437722168234,237.9562138247119,0.33898531168121
399,3,0,2,3,10,-0.11922063309637755,238.20042871046198,0.34285494661826355
400,3,0,2,3,11,-0.07499402036743155,230.90880266347253,0.3386196307788223
401,3,0,2,3,12,-0.10068159487252848,221.00722746002256,0.31296876991669426
402,3,0,2,3,13,-0.09846715435521385,223.4633011653514,0.32871551116185316
403,3,0,2,3,14,-0.13016175231387786,204.23162205585768,0.2850904561596685
404,3,0,2,3,15,-0.0440519248733853,227.18695328148317,0.3194076139594321
405,3,0,2,3,16,-0.18629139918563134,232.61604413754887,0.3281208605637195
406,3,0,2,3,17,-0.1444112897878226,213.9645079544707,0.2953230903018755
407,3,0,2,3,18,-0.1795980762734952,249.41706343447524,0.3591239713467174
408,3,0,2,3,19,-0.2432211892033321,244.43108942505899,0.34198822860440575
409,3,0,2,3,20,0.015924229033406272,215.5808848709792,0.29932584588871447
410,3,0,2,3,21,-0.17615744278751677,220.15277073449764,0.3135217200452561
411,3,0,2,3,22,-0.24708990477540196,223.90382357438543,0.3141885725383444
412,3,0,2,3,23,0.011412689184820433,211.95754700972066,0.2951460760482727
413,3,0,2,3,24,-0.33415841514774547,253.8039390290883,0.35667059323845346
414,3,0,2,3,25,-0.05015985729444058,219.05165766200386,0.3094092747736646
415,3,0,2,3,26,-0.1657961200419988,217.548574742553,0.2968519618102647
416,3,0,2,3,27,-0.2951216212886871,248.96199750287087,0.3598587090487639
417,3,0,2,3,28,0.06615431220131003,213.24592252301898,0.2987271612604028
418,3,0,2,3,29,-0.013483722547637004,209.14188547069793,0.29930571917454657
419,3,0,2,4,0,-0.028158198019906478,195.2021126890264,0.2707171620762521
420,3,0,2,4,1,-0.2703763686421113,201.97482984195207,0.2749076733850465
421,3,0,2,4,2,-0.18047933156906468,209.9801176382833,0.301047152078688
422,3,0,2,4,3,-0.4200509476642494,231.48081853168483,0.3231068078008562
423,3,0,2,4,4,-0.15612445707807476,223.9848037487612,0.31554193464623154
424,3,0,2,4,5,-0.2672922038983028,225.00019073729246,0.31670481938949757
425,3,0,2,4,6,-0.1439767576766436,236.0192320995186,0.3327423186162243
426,3,0,2,4,7,-0.08815860564814475,200.7007313746253,0.2784698370366931
427,3,0,2,4,8,-0.05712899299653775,209.61747116535784,0.2949324687468093
428,3,0,2,4,9,-0.26851323184550036,218.26772405478297,0.3060521332507702
429,3,0,2,4,10,-0.18593334857196456,212.54838899162476,0.2881536196414654
430,3,0,2,4,11,-0.29156135273057593,210.44967554583909,0.2942449375125879
431,3,0,2,4,12,-0.1600959513627818,214.45238161822616,0.30380019522978374
432,3,0,2,4,13,-0.20406882871365098,232.14920822039105,0.3303328686848473
433,3,0,2,4,14,-0.36521111167295944,203.717886514674,0.28595261408294287
434,3,0,2,4,15,-0.30824553779215935,237.27129814229602,0.3281654213352043
435,3,0,2,4,16,-0.24482920828703128,233.5771130634937,0.3193853879920443
436,3,0,2,4,17,-0.10344367181418429,206.11798717009606,0.2966780625107951
437,3,0,2,4,18,-0.2761567160359069,231.8163480826597,0.32553262733461097
438,3,0,2,4,19,-0.24176335004094648,214.0301480060757,0.30507071325249696
439,3,0,2,4,20,-0.26193845287783835,222.2278115797308,0.3081017207769545
440,3,0,2,4,21,-0.1851200798569247,213.50220602381066,0.2995343994888921
441,3,0,2,4,22,-0.1984509848019391,213.94377528262748,0.2970005863670311
442,3,0,2,4,23,-0.19378381449985627,192.27462875150263,0.2649874350596857
443,3,0,2,4,24,-0.1602932879500308,198.16126060955727,0.27608364170431815
444,3,0,2,4,25,-0.18107141618166955,217.790806534613,0.30758144341225857
445,3,0,2,4,26,-0.17040731841325152,230.5902695235487,0.32459364697416637
446,3,0,2,4,27,-0.020831412616212432,200.681741486268,0.2664651905689536
447,3,0,2,4,28,-0.18662165468429545,216.69594414428218,0.30301946868211077
448,3,0,2,4,29,-0.1688143563180339,203.40020963059646,0.28749040165506945
449,3,0,2,5,0,-0.19320635849404724,233.07223935007463,0.3285366965602434
450,3,0,2,5,1,0.06966657610370224,218.9254326170667,0.3105135732408662
451,3,0,2,5,2,-0.19151046713499312,224.54211161286835,0.3233464531978846
452,3,0,2,5,3,0.03922762179694879,224.15042128048762,0.31545836018487927
453,3,0,2,5,4,-0.1226386591733265,220.92579327598773,0.30944888271663046
454,3,0,2,5,5,-0.2611384741386498,221.54787138753247,0.30313954455861214
455,3,0,2,5,6,-0.1796512086148747,234.53624636935095,0.3254454941815325
456,3,0,2,5,7,-0.11583651901656028,203.2775875386902,0.2926877932402468
457,3,0,2,5,8,-0.15270047765566266,226.59525842733464,0.3211025706041743
458,3,0,2,5,9,0.006460190881477587,212.02621076448108,0.3026872759646254
459,3,0,2,5,10,-0.11053352880492058,233.28698970377613,0.3345050887171006
460,3,0,2,5,11,-0.16037424412607992,232.53333233469434,0.32795440596878495
461,3,0,2,5,12,-0.028555865172538674,218.74277012514662,0.31596053600720564
462,3,0,2,5,13,-0.0785898215269679,213.31827198336623,0.30537398198833837
463,3,0,2,5,14,0.05064086346039392,201.25338678158664,0.289321684193795
464,3,0,2,5,15,-0.26004661194237705,226.2391532603061,0.3166258590557276
465,3,0,2,5,16,-0.10088328545941098,218.9997978327849,0.3051971471273038
466,3,0,2,5,17,-0.09710656339102192,229.80733085515507,0.32187875432349144
467,3,0,2,5,18,-0.21272588007242207,255.04833516851173,0.3675105693420591
468,3,0,2,5,19,-0.25282702772165727,235.47074346595252,0.3322507697463889
469,3,0,2,5,20,-0.14977109860681145,233.68037576502056,0.3213935907265537
470,3,0,2,5,21,-0.21572095421124002,232.9614312591776,0.33208266528343294
471,3,0,2,5,22,-0.2167282222505796,207.47334014152207,0.2893979491735017
472,3,0,2,5,23,-0.06537699720830668,227.20275501911192,0.3206135660609853
473,3,0,2,5,24,-0.013530522163437845,224.358125115886,0.3228380489721354
474,3,0,2,5,25,-0.1462833507959911,225.14266887582525,0.32314891786684974
475,3,0,2,5,26,-0.1660494087946126,241.17651891753363,0.3415539075531016
476,3,0,2,5,27,0.06026520902124027,216.06976862455863,0.30292323709176966
477,3,0,2,5,28,-0.11133462174005992,240.4882974218564,0.3474244064756296
478,3,0,2,5,29,-0.15374125768741612,229.22300726081656,0.32824574276993657
479,3,0,2,6,0,-0.2173287945384029,217.73620526556866,0.3052414836812701
480,3,0,2,6,1,-0.051953523755694175,237.83469590869683,0.34559737396523227
481,3,0,2,6,2,-0.09143046977431492,222.24774325955727,0.31265812381951086
482,3,0,2,6,3,-0.13646805068488216,235.8282949263835,0.3346728519275292
483,3,0,2,6,4,0.01734829649835617,234.46148068272592,0.32705934413667265
484,3,0,2,6,5,-0.15834122264711847,217.8490170997176,0.3101249875494522
485,3,0,2,6,6,-0.05891382069076623,214.2786839385253,0.29702848061143455
486,3,0,2,6,7,-0.07040548704490038,220.80117757163927,0.30970135702837587
487,3,0,2,6,8,-0.10557498421145789,250.6846246254942,0.3596861523659916
488,3,0,2,6,9,-0.2985306836772008,270.72980470866406,0.39203504811393336
489,3,0,2,6,10,-0.1528024177120584,240.06410060311222,0.3464209776411405
490,3,0,2,6,11,-0.025091205446748883,229.7930782077989,0.3177999913721466
491,3,0,2,6,12,-0.03824773971351624,232.12127573818415,0.32661663911214667
492,3,0,2,6,13,-0.04786910262942665,240.46122795258512,0.34371229375527806
493,3,0,2,6,14,-0.2546576010570087,227.14147093297132,0.31745704888642784
494,3,0,2,6,15,-0.2562148293304026,253.09549123731418,0.3583597051346325
495,3,0,2,6,16,-0.04825521129693942,228.97909103885982,0.31802727818862225
496,3,0,2,6,17,-0.18599059673542828,238.02483609595615,0.34265716074600966
497,3,0,2,6,18,0.04000829612649206,203.0170201566128,0.28213532098184757
498,3,0,2,6,19,-0.22771464154715051,235.43955448659142,0.3338593508982139
499,3,0,2,6,20,-0.1829781664139085,250.79761127090558,0.36320744591476023
500,3,0,2,6,21,-0.21013784816693515,230.05493907814852,0.3242068273846383
501,3,0,2,6,22,-0.17803170787022607,224.14284424505982,0.30862617096180783
502,3,0,2,6,23,-0.09173674756159424,227.7649384656627,0.3208498334969947
503,3,0,2,6,24,-0.04028595736776263,222.2980247110188,0.3125014514901486
504,3,0,2,6,25,-0.17228457054973148,227.87682769118564,0.3184447995887923
505,3,0,2,6,26,-0.12466605572670712,224.58034363734282,0.3305426933320234
506,3,0,2,6,27,-0.08745745189698621,231.26222380208685,0.32621521961616246
507,3,0,2,6,28,-0.1685946880771172,232.09806131304882,0.321190120102961
508,3,0,2,7,0,-0.22980519906927097,219.69978669383065,0.3063701730043615
509,3,0,2,7,1,-0.35933382196803604,225.34734380461313,0.32118576888183575
510,3,0,2,7,2,-0.20785429060870067,200.69722279270934,0.2817111533814311
511,3,0,2,7,3,-0.10762051161446551,200.0949921966754,0.28292331940013166
512,3,0,2,7,4,-0.11702928772666914,213.97927668189598,0.3082697167426076
513,3,0,2,7,5,-0.04152699592774058,208.23236955739935,0.28243027076740174
514,3,0,2,7,6,-0.23412792831890247,220.717543378994,0.30962916522035383
515,3,0,2,7,7,-0.2854471837118376,225.06984649470587,0.31433175374217054
516,3,0,2,7,8,-0.17770555393125542,244.77029467674333,0.34883448323706556
517,3,0,2,7,9,0.01998972833425635,203.3219118274478,0.2832833994980305
518,3,0,2,7,10,-0.29577575272452106,229.57987167250886,0.3212569743466633
519,3,0,2,7,11,-0.21995614114159442,213.17374271783402,0.30101582654073566
520,3,0,2,7,12,-0.17190259035883212,225.74639894953268,0.321978686035216
521,3,0,2,7,13,-0.0850752997513176,201.0908579422758,0.2839226904672775
522,3,0,2,7,14,0.023961908478709864,189.84341402292057,0.257104289099475
523,3,0,2,7,15,-0.20428553029814142,222.97670266985594,0.31579972834855025
524,3,0,2,7,16,-0.26753408340681917,228.65024125498155,0.3288138036413877
525,3,0,2,7,17,-0.15336671222989487,206.19224240304365,0.2874710225169332
526,3,0,2,7,18,-0.14724590797974327,220.47880489442534,0.3086836763856517
527,3,0,2,7,19,-0.2418213347097847,235.83959876076472,0.3328162800980375
528,3,0,2,7,20,-0.3614352824537512,220.80805906256498,0.31380008287119493
529,3,0,2,7,21,-0.16193259223307235,206.98361929178097,0.28619239860043283
530,3,0,2,7,22,-0.12078413963112572,220.2692837512403,0.299485084190994
531,3,0,2,7,23,-0.16079496743715518,217.44943681683333,0.2985634128148348
532,3,0,2,7,24,-0.07162862426055441,214.77158933469573,0.3067891790741584
533,3,0,2,7,25,-0.1264069649928075,191.12044212871663,0.26077093464593076
534,3,0,2,7,26,0.005500917979703646,221.9974768581218,0.3117673309109356
535,3,0,2,7,27,-0.177688870183032,199.37396995574682,0.2765702271264308
536,3,0,2,7,28,-0.29162599545991247,227.4990368824829,0.32697757870088195
537,3,0,2,7,29,-0.2009684327335722,210.06083894829814,0.2997340165761269
538,3,0,2,8,0,-0.07975871641867947,252.3649057330786,0.36537307025462756
539,3,0,2,8,1,-0.07680773853481623,233.84320872204648,0.32955850050221464
540,3,0,2,8,2,-0.22483460299778357,220.74102975899723,0.3166871228144341
541,3,0,2,8,3,-0.026841957228982454,216.18805050977562,0.3132460032948558
542,3,0,2,8,4,-0.1418984639422676,251.23805493478335,0.36575801547428305
543,3,0,2,8,5,-0.14236791014029757,228.14902197432377,0.32335885933288483
544,3,0,2,8,6,-0.08154194962536186,210.96558075268288,0.29470261082445587
545,3,0,2,8,7,-0.18804616263718543,236.4974377140621,0.3365364699821935
546,3,0,2,8,8,-0.17213081693171658,239.32987031318217,0.34960770944789443
547,3,0,2,8,9,-0.0978265479219127,239.52841906618445,0.34749912616837547
548,3,0,2,8,10,-0.08695482730287869,220.21076274623056,0.31383110274366816
549,3,0,2,8,11,-0.17021944700641334,235.53707947535773,0.34286339575880787
550,3,0,2,8,12,-0.18303214109394236,236.05491631393863,0.3353160940602688
551,3,0,2,8,13,-0.09888037663621652,233.642637405369,0.3385852778554521
552,3,0,2,8,14,-0.012611996623748808,218.3725220977897,0.3141665837850445
553,3,0,2,8,15,-0.02413490421410845,216.5954851273074,0.3042810072049084
554,3,0,2,8,16,-0.09405506051350547,239.24176410908788,0.3459150689251465
555,3,0,2,8,17,-0.05085535886015807,219.15578581653133,0.31383884087257946
556,3,0,2,8,18,-0.09103598635485984,241.92963249804447,0.3478390660559098
557,3,0,2,8,19,-0.10652896014054673,218.7564997855803,0.30578075973010743
558,3,0,2,8,20,-0.002606095679359747,215.01838289608108,0.30375840283497046
559,3,0,2,8,21,0.011378056010158122,227.0829482992456,0.3349540329359755
560,3,0,2,8,22,-0.11686215404299238,212.19628061235176,0.30117808231809035
561,3,0,2,8,23,0.045429848185611875,228.91193029065548,0.32416827587238917
562,3,0,2,8,24,-0.21327116647319666,257.1489447599072,0.37358191225012055
563,3,0,2,8,25,-0.14125063931177817,255.17202062470878,0.3706756388524132
564,3,0,2,8,26,0.08209082440886191,220.518557434277,0.3182446962461891
565,3,0,2,8,27,-0.12816740444220145,221.91892028875623,0.3095239033733534
566,3,0,2,8,28,0.11399899370322956,239.57719389817248,0.3483483970763655
567,3,0,2,8,29,-0.0507838920187327,231.3617368685451,0.3357043464702998
568,3,0,2,9,0,-0.245787032623794,219.82864019898713,0.30540625780803937
569,3,0,2,9,1,-0.2105794894697539,216.90018357888331,0.31417961594883287
570,3,0,2,9,2,-0.0509233124288358,213.52896888009715,0.29098119595045313
571,3,0,2,9,3,-0.21490244217642326,224.72451584190398,0.31824582291182224
572,3,0,2,9,4,-0.22139138062031902,238.65927222779774,0.33814889194711667
573,3,0,2,9,5,-0.2518342390145525,220.63249299474583,0.3085027310690495
574,3,0,2,9,6,-0.15169929983367267,213.11305941685956,0.29873570795778165
575,3,0,2,9,7,-0.17212461670760018,208.50514041126712,0.291200215272301
576,3,0,2,9,8,-0.23523658596673544,227.3719460681879,0.3289324766904244
577,3,0,2,9,9,-0.20053943896798676,199.13384695056303,0.2751314086549264
578,3,0,2,9,10,-0.3248812301567028,237.72882006296655,0.345786107690958
579,3,0,2,9,11,0.009790536676347222,194.2683307653225,0.26761671523177055
580,3,0,2,9,12,-0.06858865870581082,221.0461474279161,0.31098426494797154
581,3,0,2,9,13,-0.2518500360726022,223.3200923317094,0.3165976892506119
582,3,0,2,9,14,-0.18323349826634006,239.62946200766638,0.34438413805386725
583,3,0,2,9,15,-0.17363920600289276,219.59189499179396,0.31869314761109985
584,3,0,2,9,16,-0.1569253266772243,254.25196242166953,0.37129165822215926
585,3,0,2,9,17,-0.09687995582514802,208.196737905576,0.2918585708086617
586,3,0,2,9,18,-0.17399580651342203,221.71596887071382,0.3039401579930944
587,3,0,2,9,19,-0.20024160120075865,216.52390518727415,0.3011413579845105
588,3,0,2,9,20,-0.28564517246834414,235.4424686906168,0.33347293634015757
589,3,0,2,9,21,-0.24023456157476117,223.67496016770664,0.31487901918178146
590,3,0,2,9,22,-0.23251775988631138,216.77864916709393,0.30249059706949805
591,3,0,2,9,23,-0.16963267954728742,219.54066236549093,0.2967080304110153
592,3,0,2,9,24,-0.11155500843062233,217.73032485750238,0.31336835890843645
593,3,0,2,9,25,-0.22771486981511843,216.84449040163534,0.3066283173553353
594,3,0,2,9,26,-0.2111215358594404,235.2961024895782,0.3347978780445143
595,3,0,2,9,27,-0.094368096095021,218.99873623061532,0.29657745043584566
596,3,0,2,9,28,-0.26951407355265394,240.58580573641515,0.3418646910609282
597,3,0,2,9,29,-0.4126122165925928,250.3006733706827,0.35889329068649745
598,3,0,3,0,0,-0.2527801785395929,160.73947197830825,0.22763326708196052
599,3,0,3,0,1,-0.11380549728806662,177.3486009085013,0.2562574747651705
600,3,0,3,0,2,-0.12565634357449365,174.62073820680857,0.2586288742298612
601,3,0,3,0,3,-0.2083488337027529,189.44973309404352,0.2764499084275602
602,3,0,3,0,4,-0.2977056377081286,181.11358394553326,0.2582705794412728
603,3,0,3,0,5,-0.20125728043637062,163.910292450245,0.23203815218518234
604,3,0,3,0,6,-0.42212875973156266,192.42519654107977,0.27473162180288485
605,3,0,3,0,7,-0.2302588318181602,170.24815701936953,0.24950093564432305
606,3,0,3,0,8,-0.5204357733109849,213.24499830902414,0.3113617567328288
607,3,0,3,0,9,0.0043120283214247435,150.36865992311687,0.2221722829069733
608,3,0,3,0,10,-0.25142678736399043,168.2647402529752,0.23541450454174753
609,3,0,3,0,11,-0.2165792949410352,177.6887472753945,0.254115951710055
610,3,0,3,0,12,-0.19042537753418753,192.13627171255334,0.2834908349022331
611,3,0,3,0,13,-0.23238633282894963,169.50543746793593,0.24700555874096852
612,3,0,3,0,14,0.020650120855577974,156.27524980855682,0.23195280507364044
613,3,0,3,0,15,-0.17340600163241518,156.71105388173996,0.22097212615036854
614,3,0,3,0,16,-0.23651597538707594,169.18929485372772,0.23794378484052292
615,3,0,3,0,17,-0.1766866950576099,181.50012633852717,0.2661511587448195
